"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"1467","Aquinas College","20550","20550",1.15869744207816,665.137614678899,0.00908342539856535
"1468","Austin Peay State University","7168","21664",0.896547388902409,10085.1349837571,0.217266533087215
"1469","Baptist Memorial College of Health Sciences","10412","10412",2.03378572938703,2175.69328122092,0.0671110842219996
"1470","Belmont University","28660","28660",0.422455542869117,6985.00967117988,0.14986225934016
"1471","Bethel University","15714","15714",1.45024982078058,8077.3249738767,0.117670353689518
"1472","Bryan College-Dayton","22200","22200",0.749301488871227,2321.35481206113,0.310221033317226
"1473","Carson-Newman University","24460","24460",0.605417497491344,2725.96153846154,0.263140970997687
"1474","Christian Brothers University","29190","29190",0.846724742381402,2599.07463287065,0.0181451622757038
"1475","Cleveland State Community College","3811","14875",1.05055384799922,2734,0.231689810662229
"1476","Concorde Career College-Memphis","NULL","NULL",1.59554772594035,1310,0.038454954494123
"1477","Cumberland University","20200","20200",0.663249346295798,2514.00258509263,0.320458271908415
"1478","Lipscomb University","27390","27390",0.680777878158511,5172.72400143937,0.0902388960370845
"1479","East Tennessee State University","7667","24011",0.852749678258002,12166.993677785,0.259309250321546
"1480","Fisk University","20858","20858",0.870875223392899,863.99041342121,0.0218923550639335
"1481","Freed-Hardeman University","20468","20468",0.509395560990472,1402.71977727808,0.256159025892892
"1482","Hiwassee College","13470","13470",NA,561.748633879781,0.211551105363779
"1483","Johnson University","12050","12050",0.627586070943994,1571.7580273195,0.240147281161316
"1484","King University","25708","25708",1.01723254969315,4135.49752999294,0.334528813473708
"1485","Lane College","9780","9780",1.16153410993735,2916.57037208227,0.0156797569677931
"1486","Le Moyne-Owen College","10680","10680",1.32740240573605,1896.45254074784,0.0165453917105996
"1487","Lee University","14280","14280",0.605035276598547,4623.24536777092,0.469770944279529
"1488","Lincoln Memorial University","19970","19970",1.08026774493379,2180.98695710636,0.217047026758229
"1489","Maryville College","31754","31754",0.647419240315478,1712.55117887901,0.403355531494217
"1490","Memphis College of Art","28870","28870",0.586412187539896,959.012086179716,0.152062883353331
"1491","University of Memphis","8619","20331",1.0455697604301,33951.4767932489,0.0591746178217475
"1492","Middle Tennessee State University","7876","24124",0.87186849244097,27654.7321676381,0.0941879477675375
"1493","Milligan College","28730","28730",0.559579097559224,1410.03044383913,0.275732618615667
"1494","O'More College of Design","26688","26688",0.548942164699986,322.888803974016,0.0244830041022623
"1495","Rhodes College","41572","41572",0.380937214360022,3345.55759293216,0.0124922791684762
"1496","Roane State Community College","3831","14895",1.18177112588275,4685.50592525068,0.229780348254505
"1497","Southwest Tennessee Community College","3843","14907",1.40078078707715,9601,0.0378204240464734
"1498","Sewanee-The University of the South","37100","37100",0.462563068107193,2497.68160741886,0.179040679253478
"1499","Tennessee Wesleyan College","22300","22300",0.844885397545908,1471.42642867857,0.0250647050250228
"1500","The University of Tennessee-Chattanooga","8138","24256",0.663924561840725,13215.5797101449,0.18444698503466
"1501","The University of Tennessee-Knoxville","11876","30326",0.758286853210658,28592.8103701724,0.0622246326888379
"1502","The University of Tennessee-Martin","8024","21968",0.881342146647609,8708.75374965912,0.279244055075258
"1503","Tennessee Technological University","7679","22679",0.74512981723094,10633.4074780214,0.237624309535572
"1504","Tennessee Temple University","12460","12460",1.31172961853612,852.673199243596,0.24870643414467
"1505","Trevecca Nazarene University","23126","23126",0.762367085823117,2201.69677066229,0.304060028328169
"1506","Tusculum College","22670","22670",1.04825241707923,2427.02251876564,0.426778393775449
"1507","Union University","28150","28150",0.933383185105788,3559.34674832313,0.268399905792355
"1508","Vanderbilt University","43838","43838",0.835111053228053,52085.5614973262,0.004992048575313
"1509","Abilene Christian University","29450","29450",0.521004032421824,7077.47176540519,0.413667705519171
"1510","Angelo State University","6856","15544",0.813080045032346,6416.78796700631,0.416805670961414
"1511","Austin College","33840","33840",0.533665247404257,2339.09525560868,0.0025291092536941
"1512","Baptist Missionary Association Theological Seminary","5100","5100",NA,54,0.157745435746009
"1513","Baylor University","38120","38120",0.542055665012543,24929.5520231214,0.0140237870898208
"1514","Remington College-Dallas Campus","15995","15995",1.5730500837027,1234.4195825199,0.0507490174284922
"1515","Vet Tech Institute of Houston","14120","14120",1.06187726547032,507.161305470768,0.0426208198132646
"1516","Concordia University-Texas","26960","26960",0.940487551425297,1788.01735256185,0.0652326479504954
"1517","Texas A & M University-Corpus Christi","7655","16283",NA,10723.2332781848,0.0821392381687532
"1518","Dallas Baptist University","23650","23650",0.817743928812472,7264.66132871673,0.217939601976533
"1519","Dallas Christian College","15492","15492",0.961586194527924,814.014752370917,0.0582033683015647
"1520","University of Dallas","34430","34430",0.382405474010682,1555.26841301539,0.0306684175241771
"1521","East Texas Baptist University","23280","23280",0.734580159681175,2112.87729951777,0.408341219336494
"1522","Texas A & M University-Texarkana","6059","15235",NA,2914.82649842271,0.249895736972068
"1523","Texas A & M University-Commerce","5892","14580",1.14093303751544,15380.4347826087,0.265914483623895
"1524","Hardin-Simmons University","22350","22350",0.697561392657291,2774.64788732394,0.448181726227937
"1525","Houston Baptist University","28800","28800",1.04027677657433,6378.39350685698,0.0028878339301002
"1526","University of Houston-Clear Lake","5802","16170",NA,8842.39888423989,0.0164863763734708
"1527","University of Houston-Downtown","5516","14204",NA,16231.4363787573,0.00587892601160604
"1528","University of Houston-Victoria","6748","17608",NA,5364.06025824964,0.00881646108156893
"1529","University of Houston","8605","19693",1.3010874039427,50234.9579298301,0.00100461169443606
"1530","Howard Payne University","24600","24600",0.65192597825012,1262.78616658548,0.377142584459815
"1531","Huston-Tillotson University","13544","13544",1.01648236239878,1628.14070351759,0.0355898576032844
"1532","University of the Incarnate Word","26490","26490",1.01729146154269,6785.75260165218,0.0742697431104762
"1533","ITT Technical Institute-Arlington","18048","18048",1.86487257031981,633.720311002237,0.0768753817652212
"1534","ITT Technical Institute-Houston West","18048","18048",1.81910882626288,659.942053868441,0.0300103750628619
"1535","KD Conservatory College of Film and Dramatic Arts","16336","16336",1.12624285621725,185.907734679826,0.0226789194791586
"1536","Lamar University","7659","16362",0.970000391769134,11474.4321786575,0.0309975823214687
"1537","Texas A & M International University","6453","15129",1.70572880055,14359.7430406852,0.0333379614917003
"1538","LeTourneau University","26910","26910",1.01031638366003,4078.94736842105,0.537580053162377
"1539","Lubbock Christian University","19600","19600",0.611987919122583,1490.67005937235,0.509624269547363
"1540","University of Mary Hardin-Baylor","25650","25650",0.760143344858226,3803.02840695783,0.235419945697391
"1541","McMurry University","25019","25019",0.857007531646822,1552.11726384365,0.345368225766425
"1542","Covenant School of Nursing and Allied Health","4675","4675",NA,654,0.130283440431486
"1543","Midwestern State University","7753","9703",0.8052995039204,8341.98572355613,0.0976518198675926
"1544","University of North Texas","9346","18034",0.980288837619298,45515.4481492811,0.018813071055884
"1545","Northwood University-Texas","23132","23132",0.91471090196425,401.623894446861,0.111367739910319
"1546","Our Lady of the Lake University","24596","24596",1.0680576778774,3142.1647819063,0.0655146783341111
"1547","The University of Texas Rio Grande Valley","5173","14023",1.45369255532208,28361.4649681529,0.0354057032824628
"1548","Paul Quinn College","13375","13375",1.36971677313347,302.322996554407,0.0234441920385291
"1549","Prairie View A & M University","9461","20928",0.988129393511563,17646.3071811909,0.019748825326163
"1550","Rice University","40566","40566",0.959185913356719,25748.3443708609,0.000920438855057183
"1551","Saint Edward's University","36550","36550",0.851238034987653,5093.15977539561,0.0539478702940456
"1552","University of St Thomas","29440","29440",1.0472825976535,1978.7314849981,0.00368671257327361
"1553","Sam Houston State University","7294","15982",1.02104877227744,22830.1886792453,0.358657021841743
"1554","Schreiner University","24360","24360",0.700299556059885,1070.24484122741,0.208480291116684
"1555","St Mary's University","26186","26186",1.04027711390137,3883.28287924655,0.0482152494503205
"1556","Southern Methodist University","45940","45940",0.723917482288533,12099.2366412214,0.0129024755205259
"1557","Southwestern Assemblies of God University","18580","18580",0.66023104850109,4953.63446006581,0.257865962160471
"1558","Southwestern University","36120","36120",0.575877734920357,3165.70486397362,0.0610237193443981
"1559","Stephen F Austin State University","8892","19752",0.861803356301564,18273.7993505384,0.326301660854466
"1560","Texas State University","8950","19086",0.902195256109088,44138.5459533608,0.129193455564082
"1561","Southwestern Adventist University","19460","19460",1.14552844160948,1462.23564954683,0.00604229158001478
"1562","Sul Ross State University","5676","14364",NA,2160.59957173448,0.0747162641545117
"1563","Tarleton State University","6516","15204",0.916706668439664,19440.4263418348,0.407697445119284
"1564","Texas A & M University-Kingsville","7554","18984",1.29786337530843,10548.0435563001,0.0745079382488658
"1565","Texas A & M University-College Station","9685","26583",0.831651792615663,66086.1607771364,0.0186730929468071
"1566","The University of Texas at Arlington","8878","18102",1.1199906533644,48234.5276872964,0.00438198993376625
"1567","The University of Texas at Austin","9830","34836",0.86642751344503,98119.011598588,0.00132812827324551
"1568","The University of Texas at Dallas","10864","26894",1.31807906610091,23086.8582499193,0.000612338914059477
"1569","The University of Texas at El Paso","7259","18389",1.31112084120595,19635.599159075,0.0471033136711447
"1570","The University of Texas at Tyler","7312","18172",1.20041314590586,6640.34458004307,0.0828950864690677
"1571","Texas Christian University","38600","38600",0.554046322395742,17597.708205443,0.0896013117965473
"1572","Texas Lutheran University","26800","26800",0.599468870686672,2273.13406121353,0.22948098803371
"1573","The University of Texas of the Permian Basin","5250","13938",1.15491096435759,3805.74712643678,0.103191730193587
"1574","The University of Texas at San Antonio","7457","16507",1.01338994691386,31372.6781715189,0.0173126394202037
"1575","Texas Southern University","8126","18986",1.15511012607197,13251.155624037,0.0218325836100828
"1576","Texas Tech University","7811","16499",0.767641495997561,42761.22788447,0.11070588921514
"1577","Texas Wesleyan University","23144","23144",1.33851095382614,4403.57330530741,0.0772048073370711
"1578","Texas Woman's University","7836","18696",1.34899239592811,10933.0676356816,0.00791665882961147
"1579","Trinity University","36214","36214",0.576185244705357,4591.0780669145,0.0167123373720065
"1580","Wayland Baptist University","12960","12960",1.05983314234499,3801.92347043176,0.036915271284584
"1581","West Texas A & M University","6782","7538",0.898207329491553,10562.1477306437,0.322095332685408
"1582","AmeriTech College-Provo","NULL","NULL",1.09257918743289,169.032258064516,0.00438014183938036
"1583","Brigham Young University-Provo","5000","5000",0.843352442951976,57793.6170212766,0.0649532196509388
